#AfcsOn, AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 CHT1, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 MAP, E1 OilP, E1 OilT, E1 RPM, E2 CHT1, E2 EGT Divergence, E2 EGT1, E2 EGT2, E2 EGT3, E2 EGT4, E2 FFlow, E2 MAP, E2 OilP, E2 OilT, E2 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, PichC, Pitch, Roll, RollC, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AfcsOn, AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 CHT1, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 MAP, E1 OilP, E1 OilT, E1 RPM, E2 CHT1, E2 EGT Divergence, E2 EGT1, E2 EGT2, E2 EGT3, E2 EGT4, E2 FFlow, E2 MAP, E2 OilP, E2 OilT, E2 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, PichC, Pitch, Roll, RollC, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
1.0, 2042.0, 3019.2, 2960.1, 3049.7, 4.0, 13.7, 1.0150300437387718, 29.68, 122.8, 119.025, 132.0, 0.962566844919786, 302.22, 57.12000000000012, 1211.61, 1268.29, 1268.73, 1266.4, 10.73, 22.1, 77.95, 152.52, 2528.5, 308.17, 63.100000000000136, 1217.82, 1265.35, 1250.34, 1280.92, 10.5, 22.8, 74.68, 145.32, 2522.9, 36.29, 35.66, 108.17, 556.0, -6.611, 40.1, 8.5, 10.0, 107.76, -0.0, 2.6, -0.01, 23.8, 0.6, 0.7, -0.23, -0.2, 0.06766866958258479, 116.0, 71.94999999999999, 41.3, 11122.659652372568, NaN, -4.05, 28.8, 14.0, 12.36, -60.0, -177.2, 27.2, 9.69
1.0, 2037.0, 3018.2, 2955.3, 3044.8, -3.0, 13.7, 0.9577729688160392, 29.68, 122.8, 119.025, 132.0, 0.962566844919786, 302.63, 59.76999999999998, 1210.59, 1267.15, 1270.36, 1265.8, 10.79, 22.08, 77.91, 152.59, 2529.4, 308.71, 65.56999999999994, 1215.96, 1268.7, 1251.47, 1281.53, 10.59, 22.8, 74.53, 145.43, 2526.5, 36.41, 35.65, 109.3, 556.0, -6.544, 40.1, 8.0, 10.0, 108.86, -0.0, 2.6, -0.01, 23.8, 0.4, 0.49, -0.11, -0.1, 0.06385153125440261, 117.0, 72.06, 41.2, 11236.198308809184, NaN, -4.055, 28.8, 13.0, -37.71, -90.0, -208.7, 27.3, 9.66
1.0, 2033.0, 3016.2, 2951.3, 3040.8, -9.299999999999727, 14.0, 1.2959644764796043, 29.68, 122.8, 119.025, 132.0, 0.962566844919786, 303.17, 60.289999999999964, 1209.93, 1270.15, 1270.22, 1267.07, 10.94, 22.06, 77.75, 152.65, 2525.8, 309.35, 66.92000000000007, 1216.08, 1268.27, 1252.95, 1283.0, 10.69, 22.8, 74.73, 145.66, 2525.5, 36.48, 35.73, 110.41, 556.0, -6.477, 40.2, 8.0, 10.0, 109.99, -0.01, 2.6, -0.0, 23.8, 0.3, 0.37, -0.02, -0.2, 0.08639763176530696, 118.0, 72.21, 41.2, 11352.833474057708, NaN, -4.058, 28.8, 14.0, -75.07, -180.0, -228.3, 27.3, 9.64
1.0, 2026.0, 3012.2, 2947.2, 3036.8, -15.5, 13.8, 1.6351419109764933, 29.68, 122.8, 119.025, 132.0, 0.962566844919786, 303.65, 63.34999999999991, 1209.2, 1272.55, 1272.01, 1268.94, 10.98, 22.0, 78.03, 152.71, 2530.4, 309.98, 68.14999999999986, 1216.18, 1271.3, 1253.2, 1284.33, 10.84, 22.82, 74.89, 145.78, 2522.7, 36.58, 35.71, 111.52, 556.0, -6.409, 40.3, 8.5, 10.0, 111.1, -0.01, 2.6, 0.0, 23.8, 0.3, 0.26, -0.16, -0.2, 0.10900946073176622, 120.0, 72.28999999999999, 41.3, 11467.404300098293, NaN, -4.061, 28.8, 14.0, -132.8, -270.0, -236.2, 27.4, 9.62
1.0, 2022.0, 3007.2, 2943.3, 3032.9, -21.299999999999727, 13.5, 1.6210940706977142, 29.68, 122.8, 119.025, 132.0, 0.962566844919786, 304.21, 63.319999999999936, 1209.9, 1272.24, 1273.22, 1269.32, 11.07, 21.94, 78.03, 152.69, 2530.2, 310.68, 68.39999999999986, 1217.68, 1273.98, 1253.79, 1286.08, 10.89, 22.84, 74.62, 145.75, 2525.1, 36.58, 35.64, 112.57, 556.0, -6.341, 40.3, 8.5, 10.0, 112.13, -0.01, 2.6, 0.02, 23.8, 0.3, 0.41, -0.24, -0.2, 0.10807293804651427, 121.0, 72.22, 41.4, 11573.717769307126, NaN, -4.064, 28.8, 14.0, -191.25, -240.0, -232.3, 27.5, 9.61
1.0, 2019.0, 3004.2, 2940.1, 3029.7, -26.600000000000364, 13.8, 1.040479135484784, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 304.79, 64.21000000000004, 1210.56, 1274.77, 1273.33, 1270.1, 11.07, 21.93, 77.95, 152.7, 2528.4, 311.35, 65.21000000000004, 1220.35, 1274.33, 1255.26, 1285.56, 11.08, 22.85, 74.52, 145.79, 2526.1, 36.68, 35.65, 113.56, 556.0, -6.272, 40.3, 8.0, 10.0, 113.07, -0.01, 2.6, 0.01, 23.5, 0.5, 0.44, -0.29, -0.3, 0.0693652756989856, 122.0, 72.33, 41.2, 11664.841934950968, NaN, -4.065, 28.8, 14.0, -216.92, -120.0, -200.8, 27.7, 9.61
1.0, 2013.0, 3003.2, 2937.1, 3026.7, -30.0, 13.9, 0.7878122583312703, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 305.35, 63.809999999999945, 1211.2, 1275.01, 1272.18, 1270.69, 11.26, 21.95, 77.91, 152.78, 2527.6, 312.03, 66.5, 1220.73, 1273.41, 1256.99, 1287.23, 11.07, 22.87, 74.53, 145.84, 2524.3, 36.76, 35.77, 114.49, 556.0, -6.202, 40.1, 8.5, 10.0, 113.99, -0.01, 2.6, 0.02, 23.5, 0.5, 0.49, -0.33, -0.2, 0.05252081722208469, 123.0, 72.53, 41.2, 11759.753534669326, NaN, -4.066, 28.8, 14.0, -181.26, -60.0, -177.2, 27.8, 9.61
1.0, 2011.0, 3002.2, 2935.0, 3024.6, -31.5, 13.5, 0.8454535849907767, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 305.94, 66.0, 1211.07, 1277.07, 1272.43, 1270.82, 11.32, 21.98, 77.96, 152.82, 2529.0, 312.79, 67.28999999999996, 1222.27, 1272.98, 1258.51, 1289.56, 11.15, 22.89, 74.58, 145.89, 2524.8, 36.84, 35.78, 115.33, 556.0, -6.132, 40.1, 8.0, 10.0, 114.9, -0.01, 2.6, 0.01, 23.5, 0.6, 0.55, -0.19, -0.1, 0.05636357233271845, 124.0, 72.62, 41.1, 11853.63348656466, NaN, -4.066, 28.8, 13.0, -142.7, -60.0, -157.5, 27.9, 9.61
1.0, 2009.0, 3001.2, 2932.9, 3022.5, -32.09999999999991, 13.6, 0.8631572934879745, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 306.55, 67.95999999999981, 1211.14, 1279.1, 1271.59, 1273.3, 11.3, 22.0, 77.97, 152.87, 2527.8, 313.5, 65.64999999999986, 1224.45, 1272.8, 1257.89, 1290.1, 11.22, 22.9, 74.43, 145.9, 2523.9, 36.89, 35.75, 116.11, 556.0, -6.061, 40.2, 8.5, 10.0, 115.8, -0.01, 2.6, 0.02, 23.5, 0.6, 0.57, 0.69, 0.9, 0.05754381956586497, 125.0, 72.64, 41.1, 11946.481790636968, NaN, -4.065, 28.8, 14.0, -104.33, -60.0, -129.9, 28.1, 9.62
1.0, 2003.0, 3000.2, 2931.1, 3020.7, -31.800000000000182, 14.0, 1.0066088701106717, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 307.09, 69.09999999999991, 1210.7, 1279.8, 1271.83, 1274.24, 11.25, 22.0, 77.72, 152.95, 2527.4, 314.25, 64.24000000000001, 1225.91, 1274.93, 1256.81, 1290.15, 11.24, 22.92, 74.37, 145.94, 2525.5, 36.91, 35.7, 116.83, 556.0, -5.99, 40.2, 8.5, 10.0, 116.63, -0.01, 2.6, 0.01, 23.5, 0.6, 0.57, 3.91, 3.9, 0.06710725800737811, 125.0, 72.61, 41.4, 12032.108559948096, NaN, -4.064, 28.8, 14.0, -89.27, -90.0, -110.2, 28.3, 9.63
1.0, 1999.0, 2998.2, 2929.5, 3019.1, -30.59999999999991, 13.7, 0.8492604863180324, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 308.45, 69.70000000000005, 1211.23, 1280.93, 1274.58, 1277.22, 11.4, 22.02, 77.76, 152.99, 2528.8, 315.73, 64.11000000000013, 1227.12, 1277.66, 1256.26, 1291.23, 11.26, 22.93, 74.15, 146.0, 2524.1, 37.05, 35.65, 117.52, 556.0, -5.919, 41.1, 8.5, 10.0, 117.36, -0.01, 2.6, 0.02, 23.5, 0.6, 0.56, 7.21, 7.5, 0.05661736575453549, 126.0, 72.69999999999999, 41.9, 12107.418851028968, NaN, -4.062, 28.8, 14.0, -79.84, -60.0, -94.5, 28.4, 9.64
1.0, 1997.0, 2998.2, 2927.9, 3017.5, -27.300000000000182, 13.5, 0.43621557773185893, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 308.52, 70.24000000000001, 1209.75, 1279.99, 1273.49, 1277.69, 11.44, 22.06, 77.45, 153.01, 2528.8, 315.84, 68.40999999999985, 1223.17, 1277.23, 1255.41, 1291.58, 11.3, 22.94, 74.38, 146.0, 2524.4, 37.13, 35.5, 118.19, 556.0, -5.846, 42.7, 8.0, 10.0, 118.05, -0.0, 2.6, 0.02, 23.5, 0.6, 0.58, 11.03, 11.0, 0.02908103851545726, 127.0, 72.63, 43.1, 12178.602550817737, NaN, -4.06, 28.8, 14.0, -58.98, 30.0, -86.6, 28.6, 9.66
1.0, 1995.0, 2999.2, 2926.3, 3015.8, -25.0, 13.6, 0.47700294141390337, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 308.98, 70.90999999999985, 1209.21, 1280.12, 1273.33, 1278.72, 11.38, 22.08, 77.62, 153.05, 2528.9, 316.42, 69.36999999999989, 1222.65, 1278.53, 1257.49, 1292.02, 11.34, 22.96, 74.57, 146.01, 2521.7, 37.22, 35.49, 118.79, 556.0, -5.776, 44.4, 8.5, 10.0, 118.7, -0.0, 2.6, 0.03, 23.5, 0.6, 0.62, 14.36, 14.5, 0.03180019609426023, 128.0, 72.71000000000001, 44.8, 12245.659659314406, NaN, -4.057, 28.8, 14.0, -31.8, 30.0, -82.7, 28.8, 9.67
1.0, 1992.0, 2999.2, 2925.6, 3015.1, -21.700000000000273, 13.7, 0.4477459715762526, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 309.59, 73.72000000000003, 1208.84, 1282.56, 1272.64, 1277.88, 11.36, 22.11, 77.66, 153.04, 2528.9, 317.19, 67.12999999999988, 1223.67, 1279.74, 1259.51, 1290.8, 11.38, 22.96, 74.3, 146.06, 2524.9, 37.3, 35.44, 119.39, 556.0, -5.704, 47.0, 8.0, 10.0, 119.32, 0.0, 2.6, 0.05, 23.5, 0.6, 0.59, 17.8, 17.6, 0.02984973143841684, 128.0, 72.74, 46.9, 12309.621824341995, NaN, -4.051, 28.8, 13.0, -8.73, 30.0, -86.6, 29.1, 9.69
1.0, 1990.0, 3000.2, 2924.2, 3013.7, -19.200000000000273, 13.6, 0.2770089655647907, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 310.21, 71.80999999999995, 1211.17, 1282.98, 1271.92, 1279.11, 11.42, 22.13, 77.59, 153.15, 2528.4, 317.89, 66.94000000000005, 1223.56, 1280.52, 1260.87, 1290.5, 11.39, 22.97, 74.45, 146.1, 2523.5, 37.34, 35.44, 119.99, 556.0, -5.634, 49.9, 8.0, 10.0, 119.96, -0.0, 2.6, 0.06, 23.5, 0.6, 0.56, 18.9, 17.6, 0.018467264370986048, 129.0, 72.78, 49.6, 12375.647285015635, NaN, -4.046, 28.8, 14.0, 20.28, 60.0, -90.6, 29.4, 9.7
1.0, 1989.0, 3001.2, 2922.8, 3012.3, -17.399999999999636, 13.3, 0.30929080415465554, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 310.78, 69.92000000000007, 1213.05, 1282.97, 1272.3, 1279.82, 11.4, 22.13, 77.44, 153.16, 2528.4, 318.6, 69.22999999999979, 1222.39, 1282.89, 1263.04, 1291.62, 11.43, 22.96, 74.44, 146.15, 2526.4, 37.41, 35.48, 120.6, 556.0, -5.564, 53.1, 8.5, 10.0, 120.63, 0.01, 2.6, 0.06, 23.5, 0.5, 0.45, 17.0, 16.0, 0.0206193869436437, 130.0, 72.88999999999999, 52.7, 12444.767689158356, NaN, -4.04, 28.8, 14.0, 31.51, 30.0, -90.6, 29.9, 9.72
1.0, 1985.0, 3001.2, 2921.6, 3011.1, -15.599999999999909, 13.4, 0.4999666043968952, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 311.37, 67.50999999999999, 1215.46, 1282.97, 1274.09, 1281.07, 11.42, 22.1, 77.43, 153.23, 2528.5, 319.35, 69.33999999999992, 1223.42, 1283.45, 1261.37, 1292.76, 11.44, 22.96, 74.54, 146.19, 2519.9, 37.3, 35.54, 121.18, 556.0, -5.496, 55.4, 8.5, 10.0, 121.27, 0.0, 2.6, 0.03, 23.5, 0.3, 0.36, 13.99, 14.0, 0.033331106959793015, 130.0, 72.84, 55.3, 12510.793149831996, NaN, -4.032, 28.8, 14.0, 19.69, -30.0, -74.8, 30.5, 9.72
1.0, 1984.0, 3000.2, 2920.8, 3010.3, -14.299999999999727, 13.7, 0.4893575531084413, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 311.97, 70.07999999999993, 1214.44, 1284.52, 1273.55, 1281.31, 11.4, 22.04, 77.61, 153.29, 2528.6, 320.05, 67.94000000000005, 1224.86, 1281.53, 1260.96, 1292.8, 11.54, 22.95, 74.43, 146.23, 2521.4, 37.22, 35.66, 121.74, 556.0, -5.429, 57.2, 8.0, 10.0, 121.8, -0.0, 2.6, 0.02, 23.5, 0.2, 0.35, 12.33, 12.5, 0.03262383687389609, 131.0, 72.88, 57.6, 12565.470484452355, NaN, -4.023, 28.8, 14.0, -3.48, -30.0, -70.9, 31.3, 9.73
1.0, 1979.0, 3000.2, 2919.6, 3009.2, -13.300000000000182, 13.3, 0.46885593789549757, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 312.52, 71.55999999999995, 1213.17, 1284.73, 1274.72, 1280.1, 11.39, 21.99, 77.31, 153.29, 2528.1, 320.77, 66.70000000000005, 1225.56, 1281.02, 1263.31, 1292.26, 11.5, 22.92, 74.5, 146.24, 2524.2, 37.22, 35.67, 122.29, 556.0, -5.362, 59.2, 8.5, 10.0, 122.24, 0.0, 2.6, 0.02, 23.5, 0.3, 0.33, 11.66, 11.3, 0.0312570625263665, 131.0, 72.89, 59.6, 12610.862988665483, NaN, -4.014, 28.8, 14.0, -28.66, -30.0, -70.9, 32.2, 9.73
1.0, 1976.0, 2999.2, 2917.0, 3006.5, -14.199999999999818, 13.1, 0.42840304745708907, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 313.09, 72.43000000000006, 1212.71, 1285.14, 1276.56, 1279.03, 11.49, 21.97, 77.53, 153.28, 2529.9, 321.46, 66.10000000000014, 1227.06, 1281.49, 1262.75, 1293.16, 11.53, 22.91, 74.44, 146.27, 2522.8, 37.1, 35.8, 122.79, 556.0, -5.296, 60.7, 8.0, 10.0, 122.64, -0.0, 2.6, 0.02, 23.5, 0.2, 0.29, 10.4, 10.2, 0.028560203163805937, 132.0, 72.9, 61.4, 12652.128901586511, NaN, -4.007, 28.8, 13.0, -23.4, -30.0, -63.0, 33.1, 9.73
1.0, 1972.0, 2999.2, 2915.8, 3005.4, -13.699999999999818, 13.5, 0.40796431468462135, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 313.62, 72.31999999999994, 1212.74, 1285.06, 1275.68, 1280.27, 11.45, 21.98, 77.6, 153.31, 2531.3, 322.15, 65.59999999999991, 1227.89, 1284.05, 1262.68, 1293.49, 11.52, 22.89, 74.58, 146.33, 2524.5, 37.11, 35.84, 123.3, 556.0, -5.231, 62.2, 8.0, 10.0, 123.03, 0.0, 2.6, 0.02, 23.5, 0.2, 0.27, 9.06, 9.2, 0.027197620978974758, 132.0, 72.95, 63.0, 12692.36316668451, NaN, -3.997, 28.8, 14.0, -30.81, -30.0, -63.0, 34.2, 9.73
1.0, 1971.0, 2998.2, 2914.8, 3004.3, -13.199999999999818, 13.5, 0.4075506445497025, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 314.16, 73.47000000000003, 1212.32, 1285.79, 1275.04, 1280.33, 11.42, 21.99, 77.46, 153.39, 2526.4, 322.83, 67.53999999999996, 1225.66, 1286.44, 1264.66, 1293.2, 11.45, 22.86, 74.53, 146.39, 2521.5, 37.15, 35.86, 123.78, 556.0, -5.166, 63.3, 8.5, 10.0, 123.4, 0.0, 2.6, 0.02, 23.5, 0.2, 0.27, 8.09, 8.3, 0.027170042969980168, 133.0, 73.00999999999999, 64.5, 12730.534136136459, NaN, -3.985, 28.8, 14.0, -31.96, -30.0, -55.1, 35.3, 9.72
1.0, 1970.0, 2998.2, 2913.7, 3003.2, -12.600000000000364, 13.0, 0.31, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 315.5, 75.17999999999984, 1211.42, 1286.6, 1277.87, 1282.31, 11.42, 22.01, 77.27, 153.46, 2528.1, 324.28, 69.00999999999999, 1226.95, 1287.11, 1265.59, 1295.96, 11.44, 22.69, 74.62, 146.39, 2517.5, 37.23, 35.86, 124.21, 556.0, -5.103, 64.5, 8.5, 10.0, 123.76, 0.01, 2.6, 0.02, 23.5, 0.3, 0.31, 7.43, 7.5, 0.020666666666666663, 133.0, 73.09, 65.6, 12767.673457765382, NaN, -3.974, 28.8, 14.0, -39.6, 0.0, -55.1, 36.4, 9.72
1.0, 1966.0, 2998.2, 2912.9, 3002.4, -12.699999999999818, 13.1, 0.32, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 315.39, 75.61000000000013, 1211.56, 1287.17, 1276.25, 1282.12, 11.39, 21.84, 77.52, 153.53, 2523.8, 324.31, 65.6099999999999, 1230.5, 1280.44, 1264.62, 1296.11, 11.43, 22.49, 74.39, 146.35, 2517.4, 37.27, 35.81, 124.6, 556.0, -5.039, 65.7, 8.0, 10.0, 124.11, 0.02, 2.6, 0.01, 23.5, 0.3, 0.32, 7.11, 6.8, 0.021333333333333333, 133.0, 73.08000000000001, 66.8, 12803.781131571279, NaN, -3.962, 28.8, 14.0, -32.54, 0.0, -43.3, 37.5, 9.72
1.0, 1965.0, 2998.2, 2912.2, 3001.8, -11.899999999999636, 13.5, 0.36, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 315.79, 75.75, 1210.22, 1285.97, 1274.45, 1279.09, 11.36, 21.79, 77.36, 153.57, 2528.8, 324.82, 59.32999999999993, 1236.03, 1271.48, 1264.36, 1295.36, 11.36, 22.39, 74.46, 146.42, 2520.4, 37.25, 35.84, 124.87, 556.0, -4.976, 66.6, 8.5, 10.0, 124.46, 0.02, 2.6, 0.0, 23.5, 0.3, 0.36, 5.88, 5.7, 0.024, 134.0, 73.09, 67.9, 12839.888805377177, NaN, -3.948, 28.8, 14.0, -3.89, 0.0, -43.3, 38.6, 9.72
1.0, 1966.0, 2998.2, 2912.5, 3002.1, -10.200000000000273, 13.3, 0.4, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 316.34, 77.91000000000008, 1209.54, 1287.45, 1272.35, 1279.27, 11.38, 21.78, 77.34, 153.57, 2526.5, 325.45, 56.399999999999864, 1239.15, 1263.89, 1266.66, 1295.55, 11.33, 22.35, 74.62, 146.44, 2522.1, 37.31, 35.91, 125.14, 556.0, -4.913, 67.6, 8.5, 10.0, 124.81, 0.02, 2.6, 0.01, 23.5, 0.4, 0.4, 4.43, 4.4, 0.02666666666666667, 134.0, 73.22, 68.8, 12875.996479183075, NaN, -3.933, 28.8, 14.0, -2.13, 0.0, -43.3, 39.7, 9.73
1.0, 1961.0, 2998.2, 2911.8, 3001.3, -9.799999999999727, 13.0, 0.5656380780499921, 29.68, 122.8, 119.025, 132.0, 0.9645166764760044, 316.96, 77.6099999999999, 1210.26, 1287.87, 1271.04, 1279.2, 11.26, 21.81, 77.28, 153.58, 2526.6, 325.99, 51.68999999999983, 1243.66, 1258.79, 1267.19, 1295.35, 11.26, 22.34, 74.51, 146.44, 2521.8, 37.33, 35.92, 125.36, 556.0, -4.851, 68.1, 8.5, 10.0, 125.14, 0.01, 2.6, 0.01, 23.2, 0.4, 0.43, 3.26, 3.2, 0.037709205203332805, 135.0, 73.25, 69.5, 12903.507986456181, NaN, -3.92, 28.8, 14.0, -13.53, -30.0, -43.3, 40.7, 9.73
1.0, 1960.0, 2997.2, 2911.3, 3000.9, -9.400000000000091, 13.0, 0.5453784417493884, 29.68, 122.8, 119.025, 132.0, 0.9645166764760044, 318.15, 77.44999999999982, 1210.67, 1288.12, 1274.28, 1277.9, 11.24, 21.84, 77.24, 153.6, 2529.6, 327.21, 48.86999999999989, 1248.17, 1256.34, 1268.8, 1297.04, 11.25, 22.33, 74.42, 146.45, 2521.9, 37.29, 35.97, 125.57, 556.0, -4.789, 68.5, 8.5, 10.0, 125.38, 0.01, 2.6, -0.02, 23.2, 0.4, 0.41, 2.25, 2.5, 0.03635856278329256, 135.0, 73.25999999999999, 70.0, 12928.255005129262, NaN, -3.906, 28.8, 14.0, -33.04, -30.0, -35.4, 41.7, 9.74
1.0, 1960.0, 2997.2, 2910.6, 3000.2, -9.0, 13.1, 0.6252166732160939, 29.68, 122.8, 119.025, 132.0, 0.9645166764760044, 318.06, 76.45000000000005, 1209.57, 1286.02, 1274.81, 1276.45, 11.27, 21.88, 77.43, 153.65, 2530.2, 327.09, 49.25999999999999, 1248.63, 1252.67, 1269.17, 1297.89, 11.25, 22.33, 74.46, 146.48, 2520.8, 37.28, 35.94, 125.77, 556.0, -4.727, 68.9, 8.5, 10.0, 125.53, 0.01, 2.6, 0.0, 23.2, 0.5, 0.49, 2.01, 1.9, 0.04168111154773959, 135.0, 73.22, 70.2, 12943.72189179994, NaN, -3.892, 28.8, 14.0, -34.56, -30.0, -43.3, 42.7, 9.76
1.0, 1959.0, 2996.2, 2910.0, 2999.6, -6.900000000000091, 13.2, 0.7500253908123549, 29.68, 122.8, 119.025, 132.0, 0.9645166764760044, 318.49, 77.52999999999997, 1208.72, 1286.25, 1273.8, 1278.85, 11.3, 21.89, 77.31, 153.7, 2528.6, 327.41, 49.0, 1249.02, 1250.11, 1269.39, 1298.02, 11.2, 22.34, 74.51, 146.54, 2518.8, 37.28, 35.94, 125.94, 556.0, -4.665, 69.2, 8.0, 10.0, 125.72, 0.01, 2.6, 0.0, 23.2, 0.6, 0.48, 1.4, 1.5, 0.05000169272082366, 135.0, 73.22, 70.5, 12963.313281582796, NaN, -3.878, 28.8, 14.0, -40.19, -60.0, -43.3, 43.7, 9.77
1.0, 1955.0, 2995.2, 2909.2, 2998.7, -6.700000000000273, 12.8, 0.8397464590658631, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 319.7, 77.23000000000002, 1210.22, 1287.45, 1274.27, 1280.46, 11.23, 21.87, 77.16, 153.75, 2527.7, 328.54, 48.940000000000055, 1249.59, 1250.21, 1273.15, 1298.53, 11.14, 22.34, 74.51, 146.53, 2518.6, 37.28, 35.92, 126.1, 556.0, -4.603, 69.4, 8.5, 10.0, 125.85, 0.01, 2.6, 0.0, 23.5, 0.6, 0.57, 1.04, 1.1, 0.05598309727105754, 135.0, 73.2, 70.7, 12983.287852777741, NaN, -3.865, 28.8, 14.0, -47.65, -60.0, -43.3, 44.6, 9.79
1.0, 1954.0, 2994.2, 2908.0, 2997.5, -6.800000000000182, 13.1, 0.8048300015794172, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 319.64, 76.23000000000002, 1212.03, 1288.26, 1274.74, 1278.29, 11.22, 21.84, 77.18, 153.82, 2527.5, 328.35, 47.90000000000009, 1250.46, 1250.34, 1272.97, 1298.24, 11.17, 22.33, 74.51, 146.55, 2520.2, 37.3, 35.91, 126.25, 556.0, -4.541, 69.5, 8.0, 10.0, 125.89, 0.0, 2.6, 0.01, 23.5, 0.7, 0.67, 0.68, 0.7, 0.05365533343862781, 135.0, 73.21, 70.9, 12987.414444069844, NaN, -3.852, 28.8, 14.0, -56.08, -30.0, -27.6, 45.5, 9.81
1.0, 1954.0, 2994.2, 2907.7, 2997.3, -5.899999999999636, 13.2, 0.74, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 320.03, 79.24000000000001, 1210.4, 1289.64, 1277.24, 1277.75, 11.2, 21.77, 77.24, 153.81, 2529.7, 328.62, 47.25999999999999, 1250.24, 1249.35, 1272.64, 1296.61, 11.18, 22.33, 74.71, 146.58, 2523.2, 37.34, 35.92, 126.33, 556.0, -4.478, 69.6, 8.5, 10.0, 125.93, -0.0, 2.6, 0.01, 23.5, 0.8, 0.74, 0.52, 0.6, 0.04933333333333333, 135.0, 73.26, 71.0, 12991.541035361946, NaN, -3.837, 28.8, 14.0, -52.24, 0.0, -11.8, 46.3, 9.82
1.0, 1954.0, 2994.2, 2907.8, 2997.4, -5.0, 12.8, 0.8, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 320.56, 78.18999999999983, 1211.13, 1289.32, 1278.89, 1277.71, 11.25, 21.74, 77.28, 153.8, 2527.6, 329.01, 48.42000000000007, 1251.45, 1248.73, 1271.54, 1297.15, 11.22, 22.32, 74.5, 146.54, 2523.4, 37.32, 35.92, 126.41, 556.0, -4.416, 69.8, 8.5, 10.0, 126.06, -0.01, 2.6, 0.01, 23.5, 0.8, 0.8, 0.55, 0.4, 0.05333333333333334, 136.0, 73.24000000000001, 71.1, 13004.95245706128, NaN, -3.821, 28.8, 14.0, -26.3, 0.0, 7.9, 47.1, 9.84
1.0, 1951.0, 2994.2, 2908.0, 2997.5, -4.300000000000182, 12.8, 0.87, 29.68, 122.8, 119.025, 132.0, 0.9635407742738364, 321.74, 77.44000000000005, 1211.48, 1288.92, 1277.89, 1278.55, 11.24, 21.75, 77.41, 153.82, 2526.5, 330.12, 48.65000000000009, 1251.12, 1249.98, 1272.09, 1298.63, 11.15, 22.32, 74.57, 146.55, 2522.8, 37.34, 35.9, 126.47, 556.0, -4.354, 69.9, 8.5, 10.0, 126.17, -0.0, 2.6, 0.01, 23.5, 0.9, 0.87, 0.34, 0.2, 0.05800000000000001, 136.0, 73.24000000000001, 71.2, 13016.300583114562, NaN, -3.806, 28.8, 14.0, -12.82, 0.0, 15.7, 47.8, 9.85
