#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
0.0, 856.2, 736.9, 824.8, 4.0, 6.4, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 29.74000000000001, 1105.86, 1100.73, 1129.53, 1130.47, 2.81, 64.87, 139.5, 1190.9, 18.5, 24.0, 0.0, 3704.0, NaN, 175.8, 108.5, NaN, 0.0, 0.02, 3.2, -0.01, 17.0, 2.12, -0.96, NaN, 0.0, 42.5, 265.0, 0.0, 28.1, NaN, -15.13, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.8, 824.6, 4.2000000000000455, 6.4, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 29.50999999999999, 1102.38, 1098.29, 1127.8, 1126.11, 2.81, 64.84, 139.45, 1191.0, 18.5, 24.0, 0.0, 3704.0, NaN, 175.8, 108.5, NaN, 0.0, 0.04, 3.2, 0.02, 17.0, 2.12, -0.93, NaN, 0.0, 42.5, 265.0, 0.0, 28.1, NaN, -6.62, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.6, 824.4, 3.6000000000000227, 6.4, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 31.090000000000146, 1102.91, 1095.37, 1126.46, 1122.05, 2.8, 64.87, 139.43, 1194.2, 18.49, 24.0, 0.0, 3704.0, NaN, 175.8, 108.5, NaN, 0.0, 0.02, 3.2, 0.01, 17.0, 2.14, -0.93, NaN, 0.0, 42.489999999999995, 265.0, 0.0, 28.1, NaN, -13.33, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.2, 825.0, 0.0, 6.4, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 42.559999999999945, 1103.88, 1091.19, 1133.75, 1122.47, 2.81, 64.83, 139.4, 1189.9, 18.5, 24.0, 0.0, 3704.0, NaN, 175.8, 108.5, NaN, 0.0, -0.01, 3.2, -0.02, 17.0, 2.13, -0.94, NaN, 0.0, 42.5, 265.0, 0.0, 28.1, NaN, -15.42, 0.0, 0.0, NaN, NaN
0.0, 856.2, 735.9, 823.8, -2.0, 6.3, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 43.23000000000002, 1102.4, 1089.4, 1132.63, 1120.49, 2.81, 64.78, 139.33, 1187.7, 18.49, 24.0, 0.0, 3704.0, NaN, 175.8, 108.5, NaN, 0.0, 0.02, 3.2, 0.0, 17.0, 2.15, -0.92, NaN, 0.0, 42.489999999999995, 265.0, 0.0, 28.1, NaN, -15.98, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.7, 824.6, -1.7999999999999545, 6.3, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 48.48000000000002, 1102.02, 1089.06, 1137.54, 1119.73, 2.8, 64.91, 139.21, 1189.9, 18.45, 24.0, 0.0, 3704.0, NaN, 175.8, 108.5, NaN, 0.0, 0.01, 3.2, -0.02, 17.0, 2.11, -0.93, NaN, 0.0, 42.45, 265.0, 0.0, 28.1, NaN, -16.0, 0.0, 3.9, NaN, NaN
0.0, 856.2, 736.5, 824.4, -1.2000000000000455, 6.2, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 48.690000000000055, 1101.95, 1087.58, 1136.27, 1119.46, 2.82, 64.98, 139.08, 1189.6, 18.49, 24.0, 0.0, 3704.0, NaN, 175.8, 108.5, NaN, 0.0, 0.02, 3.2, 0.02, 17.0, 2.15, -0.93, NaN, 0.0, 42.489999999999995, 265.0, 0.0, 28.1, NaN, -3.98, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.5, 824.3, -1.1000000000000227, 6.3, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 46.200000000000045, 1103.45, 1089.57, 1135.77, 1119.08, 2.83, 64.96, 138.99, 1191.2, 18.52, 24.0, 0.0, 3704.0, NaN, 175.8, 108.5, NaN, 0.0, 0.01, 3.2, -0.0, 17.0, 2.14, -0.92, NaN, 0.0, 42.519999999999996, 265.0, 0.0, 28.1, NaN, -8.24, 0.0, 3.9, NaN, NaN
0.0, 856.2, 735.4, 823.2, -3.0, 6.3, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 44.430000000000064, 1105.16, 1091.61, 1136.04, 1121.16, 2.84, 64.96, 138.97, 1194.1, 18.5, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.0, 3.2, -0.05, 17.0, 2.13, -0.92, NaN, 0.0, 42.5, 265.0, 0.0, 28.1, NaN, -15.65, 0.0, -11.8, NaN, NaN
0.0, 856.2, 736.2, 824.0, -1.6000000000000227, 6.3, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 44.33999999999992, 1104.03, 1093.5, 1137.84, 1120.6, 2.85, 64.9, 138.91, 1189.3, 18.49, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.02, 3.2, -0.03, 17.0, 2.13, -0.94, NaN, 0.0, 42.489999999999995, 265.0, 0.0, 28.1, NaN, -7.9, 0.0, 3.9, NaN, NaN
0.0, 856.2, 737.3, 825.1, 0.3000000000000682, 6.2, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 40.430000000000064, 1102.14, 1095.97, 1136.4, 1120.68, 2.83, 64.98, 138.88, 1191.9, 18.48, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.02, 3.2, 0.01, 17.0, 2.12, -0.93, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -0.36, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.2, 825.0, 0.39999999999997726, 6.3, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 43.710000000000036, 1103.15, 1097.27, 1140.98, 1122.18, 2.83, 64.9, 138.71, 1187.9, 18.47, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, -0.01, 3.2, -0.01, 17.0, 2.1, -0.94, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -13.47, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.5, 825.3, 0.8999999999999773, 6.2, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 41.299999999999955, 1101.89, 1096.91, 1138.21, 1123.25, 2.84, 64.87, 138.59, 1189.5, 18.48, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.03, 3.2, 0.02, 17.0, 2.13, -0.93, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -15.91, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.7, 825.5, 0.5, 6.2, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 43.52999999999997, 1101.83, 1095.26, 1138.79, 1121.81, 2.83, 64.86, 138.51, 1193.2, 18.48, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.03, 3.2, -0.03, 17.0, 2.12, -0.92, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -16.0, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.8, 825.7, 1.900000000000091, 6.2, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 43.61999999999989, 1105.08, 1095.65, 1139.27, 1121.31, 2.84, 64.84, 138.48, 1190.2, 18.49, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.02, 3.2, 0.0, 17.0, 2.13, -0.92, NaN, 0.0, 42.489999999999995, 265.0, 0.0, 28.1, NaN, -12.38, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.5, 825.3, 0.6999999999999318, 6.2, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 41.20999999999981, 1108.3, 1098.39, 1139.6, 1122.32, 2.86, 64.82, 138.48, 1190.1, 18.48, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.0, 3.2, 0.0, 17.0, 2.13, -0.92, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -8.39, 0.0, 7.9, NaN, NaN
0.0, 856.2, 736.5, 824.3, -0.10000000000002274, 6.1, NaN, 30.02, 120.55, 123.3, 27.0, 0.9957359298584417, 40.76999999999998, 1110.97, 1098.54, 1139.31, 1122.59, 2.86, 64.8, 138.4, 1189.7, 18.5, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.02, 3.2, 0.01, 17.2, 2.11, -0.91, NaN, 0.0, 42.5, 265.0, 0.0, 28.1, NaN, -11.74, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.5, 824.3, 0.0, 6.1, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 45.33999999999992, 1110.28, 1097.9, 1143.24, 1123.29, 2.85, 64.83, 138.33, 1187.1, 18.52, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.04, 3.2, 0.01, 17.0, 2.13, -0.91, NaN, 0.0, 42.519999999999996, 265.0, 0.0, 28.1, NaN, -1.76, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.3, 825.1, 1.8999999999999773, 6.1, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 40.52999999999997, 1108.42, 1099.92, 1140.45, 1127.86, 2.84, 64.93, 138.18, 1190.7, 18.51, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.02, 3.2, 0.03, 17.0, 2.12, -0.92, NaN, 0.0, 42.510000000000005, 265.0, 0.0, 28.1, NaN, -14.3, 0.0, 15.7, NaN, NaN
0.0, 856.2, 737.4, 825.2, 1.2000000000000455, 6.1, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 41.36000000000013, 1107.89, 1099.56, 1140.92, 1128.88, 2.86, 64.97, 138.11, 1192.1, 18.5, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.04, 3.2, -0.01, 17.0, 2.1, -0.92, NaN, 0.0, 42.5, 265.0, 0.0, 28.1, NaN, -15.94, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.5, 825.3, 0.1999999999999318, 6.1, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 40.940000000000055, 1109.02, 1101.02, 1141.96, 1126.78, 2.84, 64.96, 138.02, 1190.1, 18.5, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.01, 3.2, -0.0, 17.0, 2.12, -0.92, NaN, 0.0, 42.5, 265.0, 0.0, 28.1, NaN, -13.65, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.7, 824.5, -0.5, 6.1, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 35.319999999999936, 1109.09, 1102.45, 1137.77, 1126.87, 2.84, 64.87, 138.01, 1192.9, 18.46, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.03, 3.2, -0.02, 17.0, 2.11, -0.9, NaN, 0.0, 42.46, 265.0, 0.0, 28.1, NaN, -8.86, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.8, 825.6, 0.3000000000000682, 6.1, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 36.09999999999991, 1108.9, 1100.38, 1136.48, 1124.73, 2.86, 64.9, 137.97, 1192.1, 18.45, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.01, 3.2, -0.03, 17.0, 2.11, -0.9, NaN, 0.0, 42.45, 265.0, 0.0, 28.1, NaN, -4.22, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.2, 825.0, -0.5, 6.1, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 38.549999999999955, 1109.66, 1097.28, 1135.83, 1126.34, 2.85, 64.94, 137.92, 1193.0, 18.46, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.02, 3.2, -0.01, 17.0, 2.12, -0.9, NaN, 0.0, 42.46, 265.0, 0.0, 28.1, NaN, -14.0, 0.0, 3.9, NaN, NaN
0.0, 856.2, 738.1, 825.9, 0.1999999999999318, 6.0, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 38.909999999999854, 1111.04, 1097.65, 1136.56, 1127.94, 2.88, 65.01, 137.84, 1194.1, 18.48, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.03, 3.2, -0.02, 17.0, 2.11, -0.89, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -15.93, 0.0, -11.8, NaN, NaN
0.0, 856.2, 738.2, 826.0, 0.7000000000000455, 6.0, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 38.51999999999998, 1112.63, 1099.35, 1137.87, 1125.21, 2.88, 65.03, 137.73, 1197.4, 18.48, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.03, 3.2, 0.01, 17.0, 2.13, -0.89, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -7.91, 0.0, 0.0, NaN, NaN
0.0, 856.2, 738.0, 825.9, 1.6000000000000227, 6.0, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 35.86000000000013, 1113.62, 1101.85, 1137.71, 1124.77, 2.87, 65.02, 137.63, 1196.2, 18.48, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, -0.01, 3.2, -0.01, 17.0, 2.13, -0.89, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -0.36, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.4, 825.2, 0.900000000000091, 5.9, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 35.580000000000155, 1113.4, 1103.59, 1139.17, 1125.24, 2.87, 65.01, 137.57, 1197.0, 18.49, 24.0, 0.0, 3704.0, NaN, 175.8, 109.0, NaN, 0.0, 0.03, 3.2, 0.03, 17.0, 2.13, -0.89, NaN, 0.0, 42.489999999999995, 265.0, 0.0, 28.1, NaN, -8.1, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.1, 823.9, -1.2000000000000455, 5.9, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 37.059999999999945, 1115.8, 1103.93, 1140.99, 1126.06, 2.86, 64.94, 137.51, 1193.5, 18.48, 24.0, 0.0, 3704.0, NaN, 175.7, 109.0, NaN, 0.0, 0.01, 3.2, -0.01, 17.0, 2.11, -0.88, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -15.64, 0.0, 3.9, NaN, NaN
0.0, 856.2, 736.9, 824.7, -0.5, 5.9, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 41.419999999999845, 1113.2, 1102.38, 1143.8, 1124.43, 2.84, 64.94, 137.44, 1195.2, 18.47, 24.0, 0.0, 3704.0, NaN, 175.7, 109.0, NaN, 0.0, 0.03, 3.2, 0.01, 17.0, 2.12, -0.89, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -11.04, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.6, 824.5, -0.7999999999999545, 6.0, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 47.11000000000013, 1111.49, 1100.61, 1147.72, 1126.97, 2.84, 64.83, 137.38, 1192.9, 18.45, 24.0, 0.0, 3704.0, NaN, 175.7, 109.0, NaN, 0.0, 0.01, 3.2, 0.05, 17.0, 2.18, -0.87, NaN, 0.0, 42.45, 265.0, 0.0, 28.1, NaN, -7.66, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.5, 824.3, -0.20000000000004547, 5.9, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 45.399999999999864, 1110.69, 1101.72, 1147.12, 1128.98, 2.85, 64.8, 137.36, 1192.6, 18.49, 24.0, 0.0, 3704.0, NaN, 175.7, 109.0, NaN, 0.0, 0.03, 3.2, 0.01, 17.0, 2.15, -0.87, NaN, 0.0, 42.489999999999995, 265.0, 0.0, 28.1, NaN, -11.05, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.3, 824.1, -1.5, 6.0, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 42.1400000000001, 1112.91, 1104.8, 1146.94, 1128.93, 2.83, 64.84, 137.33, 1193.6, 18.48, 23.99, 0.0, 3704.0, NaN, 175.7, 109.0, NaN, 0.0, -0.0, 3.2, -0.04, 17.0, 2.13, -0.86, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -15.8, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.7, 824.5, -0.5, 5.9, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 40.809999999999945, 1114.2, 1104.74, 1145.55, 1125.97, 2.83, 64.89, 137.26, 1196.9, 18.46, 23.99, 0.0, 3704.0, NaN, 175.7, 109.0, NaN, 0.0, 0.02, 3.2, 0.0, 17.0, 2.13, -0.87, NaN, 0.0, 42.45, 265.0, 0.0, 28.1, NaN, -14.68, 0.0, 0.0, NaN, NaN
0.0, 856.2, 737.5, 825.3, -0.6000000000000227, 5.9, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 34.75, 1115.86, 1105.38, 1140.13, 1120.38, 2.85, 64.92, 137.2, 1196.9, 18.47, 24.0, 0.0, 3704.0, NaN, 175.6, 109.0, NaN, 0.0, 0.01, 3.2, 0.03, 17.0, 2.14, -0.86, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -14.44, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.2, 824.0, -2.0, 5.9, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 31.909999999999854, 1116.36, 1106.42, 1138.33, 1117.61, 2.84, 64.84, 137.14, 1190.3, 18.47, 24.0, 0.0, 3704.0, NaN, 175.7, 109.0, NaN, 0.0, 0.03, 3.2, -0.0, 17.0, 2.13, -0.86, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -10.63, 0.0, 0.0, NaN, NaN
0.0, 856.2, 736.0, 823.8, -2.1000000000000227, 5.9, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 34.419999999999845, 1116.08, 1106.13, 1140.55, 1115.0, 2.85, 64.85, 137.03, 1188.7, 18.47, 24.0, 0.0, 3704.0, NaN, 175.7, 109.0, NaN, 0.0, 0.01, 3.2, 0.01, 17.0, 2.13, -0.85, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -6.96, 0.0, 0.0, NaN, NaN
0.0, 856.2, 735.8, 823.6, -1.6000000000000227, 5.8, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 32.51999999999998, 1115.49, 1105.63, 1138.15, 1113.52, 2.84, 64.91, 136.94, 1187.0, 18.46, 24.0, 0.0, 3704.0, NaN, 175.7, 109.0, NaN, 0.0, 0.02, 3.2, 0.01, 17.0, 2.12, -0.85, NaN, 0.0, 42.46, 265.0, 0.0, 28.1, NaN, -0.37, 0.0, 0.0, NaN, NaN
0.0, 856.2, 747.5, 835.3, 11.399999999999977, 5.8, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 28.079999999999927, 1114.43, 1106.39, 1134.47, 1112.55, 2.85, 64.89, 136.9, 1189.3, 18.47, 24.0, 0.0, 3704.0, NaN, 175.7, 108.0, NaN, 0.0, 0.01, 3.2, -0.03, 17.0, 2.13, -0.87, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -0.01, 0.0, 0.0, NaN, NaN
0.0, 856.2, 746.6, 834.4, 9.699999999999932, 5.9, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 29.350000000000136, 1114.19, 1104.04, 1133.39, 1110.49, 2.86, 64.78, 136.9, 1186.5, 18.46, 24.0, 0.0, 3704.0, NaN, 175.6, 108.0, NaN, 0.0, 0.01, 3.2, -0.03, 17.0, 2.15, -0.86, NaN, 0.0, 42.46, 265.0, 0.0, 28.1, NaN, -13.83, 0.0, 0.0, NaN, NaN
0.0, 856.2, 745.5, 833.3, 8.799999999999955, 5.8, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 28.169999999999845, 1113.7, 1102.89, 1131.06, 1110.11, 2.85, 64.86, 136.85, 1188.7, 18.47, 24.0, 0.0, 3704.0, NaN, 175.7, 108.0, NaN, 0.0, 0.03, 3.2, -0.01, 17.0, 2.13, -0.87, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -15.93, 0.0, 0.0, NaN, NaN
0.0, 856.2, 746.6, 834.4, 10.100000000000023, 5.8, NaN, 30.02, 120.55, 123.3, 27.0, 0.9964226442928267, 28.38000000000011, 1113.28, 1101.3, 1129.68, 1108.48, 2.86, 64.86, 136.77, 1188.6, 18.48, 24.0, 0.0, 3704.0, NaN, 175.6, 108.0, NaN, 0.0, 0.02, 3.2, 0.0, 17.0, 2.14, -0.86, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -5.91, 0.0, 0.0, NaN, NaN
0.0, 856.2, 746.5, 834.3, 10.199999999999932, 5.8, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 31.539999999999964, 1113.92, 1098.27, 1129.81, 1108.75, 2.85, 64.8, 136.65, 1188.7, 18.47, 24.0, 0.0, 3704.0, NaN, 175.6, 108.0, NaN, 0.0, 0.02, 3.2, -0.0, 17.0, 2.15, -0.85, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -5.01, 0.0, 0.0, NaN, NaN
0.0, 856.2, 746.5, 834.3, 9.799999999999955, 5.7, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 33.460000000000036, 1113.31, 1098.44, 1131.9, 1110.98, 2.82, 64.76, 136.59, 1188.8, 18.48, 24.0, 0.0, 3704.0, NaN, 175.6, 108.0, NaN, 0.0, 0.03, 3.2, 0.03, 17.0, 2.16, -0.86, NaN, 0.0, 42.480000000000004, 265.0, 0.0, 28.1, NaN, -4.95, 0.0, 0.0, NaN, NaN
0.0, 856.2, 746.6, 834.4, 9.100000000000023, 5.8, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 32.65000000000009, 1112.27, 1100.52, 1133.17, 1112.04, 2.81, 64.67, 136.63, 1183.9, 18.47, 24.0, 0.0, 3704.0, NaN, 175.6, 108.0, NaN, 0.0, 0.01, 3.2, -0.0, 17.0, 2.14, -0.85, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -0.36, 0.0, 3.9, NaN, NaN
0.0, 856.2, 747.4, 835.2, 11.200000000000045, 5.8, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 32.710000000000036, 1112.09, 1100.83, 1133.54, 1110.56, 2.83, 64.61, 136.58, 1182.8, 18.46, 24.0, 0.0, 3704.0, NaN, 175.6, 108.0, NaN, 0.0, 0.04, 3.2, -0.01, 17.0, 2.12, -0.86, NaN, 0.0, 42.46, 265.0, 0.0, 28.1, NaN, -11.74, 0.0, 0.0, NaN, NaN
0.0, 856.2, 748.1, 835.9, 12.100000000000023, 5.8, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 29.970000000000027, 1111.22, 1100.96, 1130.93, 1109.47, 2.84, 64.74, 136.44, 1182.2, 18.44, 24.0, 0.0, 3704.0, NaN, 175.6, 108.0, NaN, 0.0, 0.02, 3.2, -0.05, 17.0, 2.13, -0.86, NaN, 0.0, 42.44, 265.0, 0.0, 28.1, NaN, -15.83, 0.0, 3.9, NaN, NaN
0.0, 856.2, 747.0, 834.8, 11.199999999999932, 5.7, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 30.789999999999964, 1111.06, 1100.41, 1131.2, 1107.83, 2.85, 64.73, 136.4, 1184.5, 18.46, 24.0, 0.0, 3704.0, NaN, 175.6, 108.0, NaN, 0.0, 0.01, 3.2, 0.02, 17.0, 2.14, -0.86, NaN, 0.0, 42.46, 265.0, 0.0, 28.1, NaN, -11.25, 0.0, 0.0, NaN, NaN
0.0, 856.2, 747.1, 834.9, -0.39999999999997726, 5.7, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 30.480000000000018, 1109.84, 1099.62, 1130.1, 1106.1, 2.86, 64.73, 136.42, 1184.6, 18.46, 24.0, 0.0, 3704.0, NaN, 175.6, 108.0, NaN, 0.0, 0.03, 3.2, 0.02, 17.0, 2.15, -0.86, NaN, 0.0, 42.46, 265.0, 0.0, 28.1, NaN, -15.71, 0.0, 0.0, NaN, NaN
0.0, 856.2, 749.7, 837.5, 3.1000000000000227, 5.7, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 27.75999999999999, 1109.59, 1100.56, 1128.32, 1106.15, 2.85, 64.82, 136.34, 1188.2, 18.47, 24.0, 0.0, 3704.0, NaN, 175.6, 96.5, NaN, 0.0, 0.01, 3.2, -0.0, 17.0, 2.13, -0.83, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -5.42, 0.0, 0.0, NaN, NaN
0.0, 856.2, 746.5, 834.3, 1.0, 5.7, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 26.84999999999991, 1106.76, 1100.14, 1126.99, 1108.42, 2.86, 64.77, 136.22, 1186.3, 18.45, 24.0, 0.0, 3704.0, NaN, 175.7, 93.0, NaN, 0.0, 0.02, 3.2, -0.02, 17.0, 2.12, -0.85, NaN, 0.0, 42.45, 265.0, 0.0, 28.1, NaN, -13.76, 0.0, 0.0, NaN, NaN
0.0, 856.2, 746.1, 834.0, -0.39999999999997726, 5.7, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 25.079999999999927, 1106.32, 1100.04, 1125.12, 1108.31, 2.84, 64.67, 136.17, 1186.1, 18.46, 24.0, 0.0, 3704.0, NaN, 175.6, 93.0, NaN, 0.0, 0.04, 3.2, -0.04, 17.0, 2.12, -0.83, NaN, 0.0, 42.46, 265.0, 0.0, 28.1, NaN, -8.52, 0.0, 0.0, NaN, NaN
0.0, 856.2, 745.7, 833.5, -0.7999999999999545, 5.7, NaN, 30.02, 120.55, 124.575, 27.0, 0.9964226442928267, 26.980000000000018, 1106.52, 1098.76, 1125.74, 1109.92, 2.84, 64.62, 136.22, 1184.3, 18.47, 24.0, 0.0, 3704.0, NaN, 175.6, 93.0, NaN, 0.0, 0.0, 3.2, -0.02, 17.0, 2.14, -0.83, NaN, 0.0, 42.47, 265.0, 0.0, 28.1, NaN, -7.98, 0.0, 3.9, NaN, NaN
